Unnamed: 0,İlan Numarası,İlan Güncelleme Tarihi,Kategorisi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,İlan Oluşturma Tarihi,Türü,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,House Price,House Location,Krediye Uygunluk,Yatırıma Uygunluk,Yapı Durumu,Şehir,İlçe,Mahalle
236,13306118,28 Mayıs 2023,Satılık,200 M2,11-15,15,Boş,28 Mayıs 2023,Konut,175 M2,3+1,3.Kat,Kombi Doğalgaz,1450000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
237,13306111,28 Mayıs 2023,Satılık,135 M2,11-15,15,Kiracı Oturuyor,28 Mayıs 2023,Konut,110 M2,3+1,11.Kat,Merkezi Doğalgaz,1150000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
238,13306108,28 Mayıs 2023,Satılık,200 M2,1,14,Kiracı Oturuyor,28 Mayıs 2023,Konut,175 M2,4+1,9.Kat,Merkezi (Pay Ölçer),2650000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
239,13306103,28 Mayıs 2023,Satılık,188 M2,1,14,Mülk Sahibi Oturuyor,28 Mayıs 2023,Konut,133 M2,3+1,2.Kat,Merkezi (Pay Ölçer),2550000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
240,13305833,28 Mayıs 2023,Satılık,220 M2,11-15,13,Mülk Sahibi Oturuyor,27 Mayıs 2023,Konut,190 M2,4+1,7.Kat,Kombi Doğalgaz,3020000,Kayseri - Talas - Yenidoğan Mahallesi,,,,Kayseri,Talas,Yenidoğan Mahallesi
241,13305658,27 Mayıs 2023,Satılık,200 M2,5-10,13,Boş,27 Mayıs 2023,Konut,165 M2,3+1,7.Kat,Kombi Doğalgaz,2699000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
242,13305657,27 Mayıs 2023,Satılık,187 M2,5-10,14,Mülk Sahibi Oturuyor,27 Mayıs 2023,Konut,145 M2,3+1,12.Kat,Merkezi (Pay Ölçer),2200000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
243,13299828,27 Mayıs 2023,Satılık,170 M2,16-20,8,Boş,27 Mayıs 2023,Konut,135 M2,3+1,8.Kat,Merkezi Doğalgaz,1670000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
244,13299826,27 Mayıs 2023,Satılık,175 M2,5-10,11,Boş,27 Mayıs 2023,Konut,140 M2,3+1,6.Kat,Merkezi (Pay Ölçer),1795000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
245,13299825,27 Mayıs 2023,Satılık,165 M2,0 (Yeni),10,Boş,27 Mayıs 2023,Konut,130 M2,3+1,9.Kat,Merkezi Doğalgaz,2329000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
246,13299822,27 Mayıs 2023,Satılık,135 M2,11-15,15,Boş,27 Mayıs 2023,Konut,115 M2,3+1,9.Kat,Merkezi Doğalgaz,1043000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
247,13285055,12 Haziran 2023,Satılık,135 M2,0 (Yeni),6,Boş,24 Mayıs 2023,Konut,120 M2,2+1,4.Kat,Merkezi (Pay Ölçer),1400000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
248,13282028,24 Mayıs 2023,Satılık,135 M2,2,4,Mülk Sahibi Oturuyor,24 Mayıs 2023,Konut,110 M2,3+1,1.Kat,Kombi Doğalgaz,925000,Kayseri - Develi - İbrahimağa Mahallesi,Krediye Uygun Değil,,,Kayseri,Develi,İbrahimağa Mahallesi
249,13276524,10 Haziran 2023,Satılık,200 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,23 Mayıs 2023,Konut,160 M2,3+1,3.Kat,Kombi Doğalgaz,3500000,Kayseri - Develi - İbrahimağa Mahallesi,,,,Kayseri,Develi,İbrahimağa Mahallesi
250,13274267,15 Haziran 2023,Satılık,160 M2,16-20,1,Boş,23 Mayıs 2023,Konut,140 M2,2.5+1,Bahçe Dublex,Doğalgaz Sobalı,2000000,Kayseri - Talas - Harman Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Harman Mahallesi
251,13273933,15 Haziran 2023,Satılık,120 M2,5-10,1,Boş,23 Mayıs 2023,Konut,100 M2,2+1,Bahçe Dublex,Sobalı,2495000,Kayseri - Talas - Han Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Han Mahallesi
252,13271411,23 Mayıs 2023,Satılık,185 M2,4,14,Kiracı Oturuyor,23 Mayıs 2023,Konut,145 M2,3+1,10.Kat,Merkezi (Pay Ölçer),1690000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
253,13271402,23 Mayıs 2023,Satılık,130 M2,0 (Yeni),14,Boş,23 Mayıs 2023,Konut,110 M2,2+1,9.Kat,Merkezi (Pay Ölçer),2075000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
254,13270890,23 Mayıs 2023,Satılık,300 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,23 Mayıs 2023,Konut,280 M2,8+2,Müstakil.Kat,Kombi Doğalgaz,4000000,Kayseri - Talas - Tablakaya Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Tablakaya Mahallesi
255,13263938,22 Mayıs 2023,Satılık,110 M2,0 (Yeni),9,Boş,21 Mayıs 2023,Konut,100 M2,2.5+1,4.Kat,Merkezi (Pay Ölçer),1530000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
256,13263929,22 Mayıs 2023,Satılık,180 M2,5-10,12,Mülk Sahibi Oturuyor,21 Mayıs 2023,Konut,150 M2,3+1,10.Kat,Kombi Doğalgaz,1690000,Kayseri - Talas - Yenidoğan Mahallesi,,,,Kayseri,Talas,Yenidoğan Mahallesi
257,13263927,22 Mayıs 2023,Satılık,200 M2,5-10,10,Mülk Sahibi Oturuyor,21 Mayıs 2023,Konut,170 M2,4+1,10.Kat,Merkezi Doğalgaz,2450000,Kayseri - Talas - Yenidoğan Mahallesi,,,,Kayseri,Talas,Yenidoğan Mahallesi
258,13263430,21 Mayıs 2023,Satılık,140 M2,0 (Yeni),4,Boş,21 Mayıs 2023,Konut,120 M2,3+1,Çatı Katı,Kombi Doğalgaz,1650000,Kayseri - Develi - Mustafa Asım Köksal Mahallesi,,,,Kayseri,Develi,Mustafa Asım Köksal Mahallesi
259,13262173,08 Haziran 2023,Satılık,180 M2,0 (Yeni),9,Boş,21 Mayıs 2023,Konut,155 M2,4+1,4.Kat,Merkezi (Pay Ölçer),2950000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
260,13259760,21 Mayıs 2023,Satılık,160 M2,11-15,4,Boş,21 Mayıs 2023,Konut,140 M2,3+1,Düz Giriş,Kombi Doğalgaz,935000,Kayseri - Hacılar - Akdam Mahallesi,Krediye Uygun Değil,,,Kayseri,Hacılar,Akdam Mahallesi
261,13258239,25 Temmuz 2023,Satılık,780 M2,21 Ve Üzeri,2,Boş,20 Mayıs 2023,Konut,779 M2,9+ Oda,2.Kat,Sobalı,1500000,Kayseri - İncesu - Süksün Hürriyet Mahallesi,,,,Kayseri,İncesu,Süksün Hürriyet Mahallesi
262,13257624,20 Mayıs 2023,Satılık,550 M2,16-20,3,Boş,20 Mayıs 2023,Konut,450 M2,9+ Oda,Bahçe Katı,Kombi Doğalgaz,11500000,Kayseri - Talas - Yukarı Mahallesi,,,,Kayseri,Talas,Yukarı Mahallesi
263,13257620,07 Temmuz 2023,Satılık,185 M2,0 (Yeni),14,Boş,20 Mayıs 2023,Konut,150 M2,3+1,3.Kat,Merkezi (Pay Ölçer),2780000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
264,13242898,18 Mayıs 2023,Satılık,400 M2,3,2,Mülk Sahibi Oturuyor,18 Mayıs 2023,Konut,380 M2,8+1,2.Kat,Kombi Doğalgaz,7500000,Kayseri - Develi - Mehmet Akif Ersoy Mahallesi,Bilinmiyor,,,Kayseri,Develi,Mehmet Akif Ersoy Mahallesi
265,13242063,15 Haziran 2023,Satılık,220 M2,5-10,13,Kiracı Oturuyor,18 Mayıs 2023,Konut,180 M2,3+1,10.Kat,Kombi Doğalgaz,3140000,Kayseri - Talas - Kiçiköy Mahallesi,,,,Kayseri,Talas,Kiçiköy Mahallesi
266,13237094,08 Haziran 2023,Satılık,1.250 M2,16-20,3,Mülk Sahibi Oturuyor,17 Mayıs 2023,Konut,1.249 M2,6+1,Düz Giriş,Kombi Doğalgaz,12000000,Kayseri - Talas - Yukarı Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Yukarı Mahallesi
267,13237069,17 Mayıs 2023,Satılık,300 M2,0 (Yeni),2,Boş,17 Mayıs 2023,Konut,260 M2,6+1,Düz Giriş,Yerden Isıtma,11450000,Kayseri - Talas - Tablakaya Mahallesi,,,,Kayseri,Talas,Tablakaya Mahallesi
268,13237058,17 Mayıs 2023,Satılık,380 M2,3,3,Boş,17 Mayıs 2023,Konut,350 M2,6+1,Düz Giriş,Kombi Doğalgaz,9500000,Kayseri - Talas - Yukarı Mahallesi,,,,Kayseri,Talas,Yukarı Mahallesi
269,13237048,20 Mayıs 2023,Satılık,600 M2,21 Ve Üzeri,3,Boş,17 Mayıs 2023,Konut,450 M2,9+ Oda,Düz Giriş,Kombi Doğalgaz,9250000,Kayseri - Talas - Yukarı Mahallesi,,,,Kayseri,Talas,Yukarı Mahallesi
270,13237007,13 Temmuz 2023,Satılık,175 M2,5-10,13,Boş,17 Mayıs 2023,Konut,160 M2,3+1,7.Kat,Merkezi (Pay Ölçer),2490000,Kayseri - Talas - Harman Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Harman Mahallesi
271,13236967,17 Mayıs 2023,Satılık,150 M2,3,14,Boş,17 Mayıs 2023,Konut,130 M2,3+1,9.Kat,Merkezi (Pay Ölçer),1650000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
272,13231745,05 Temmuz 2023,Satılık,185 M2,2,14,Kiracı Oturuyor,16 Mayıs 2023,Konut,170 M2,3.5+1,12.Kat,Merkezi (Pay Ölçer),2950000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
273,13230117,20 Temmuz 2023,Satılık,150 M2,0 (Yeni),9,Boş,16 Mayıs 2023,Konut,130 M2,3.5+1,6.Kat,Merkezi Doğalgaz,3500000,Kayseri - Talas - Kiçiköy Mahallesi,,,,Kayseri,Talas,Kiçiköy Mahallesi
274,13229826,21 Temmuz 2023,Satılık,450 M2,0 (Yeni),2,Boş,16 Mayıs 2023,Konut,400 M2,8+1,Düz Giriş,Yerden Isıtma,25250000,Kayseri - Talas - Yukarı Mahallesi,,,,Kayseri,Talas,Yukarı Mahallesi
275,13229700,17 Mayıs 2023,Satılık,155 M2,0 (Yeni),9,Boş,16 Mayıs 2023,Konut,130 M2,3.5+1,7.Kat,Merkezi (Pay Ölçer),3400000,Kayseri - Talas - Kiçiköy Mahallesi,,,,Kayseri,Talas,Kiçiköy Mahallesi
276,13229688,26 Temmuz 2023,Satılık,300 M2,0 (Yeni),2,Boş,16 Mayıs 2023,Konut,297 M2,6+1,Düz Giriş,Kombi Doğalgaz,13500000,Kayseri - Talas - Yukarı Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Yukarı Mahallesi
277,13229664,16 Temmuz 2023,Satılık,214 M2,0 (Yeni),9,Boş,16 Mayıs 2023,Konut,165 M2,4.5+1,5.Kat,Merkezi (Pay Ölçer),6500000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
278,13229577,14 Temmuz 2023,Satılık,100 M2,0 (Yeni),6,Boş,15 Mayıs 2023,Konut,80 M2,2+1,5.Kat,Merkezi (Pay Ölçer),1300000,Kayseri - Talas - Kiçiköy Mahallesi,,,,Kayseri,Talas,Kiçiköy Mahallesi
279,13228948,15 Mayıs 2023,Satılık,3.875 M2,2,1,Boş,15 Mayıs 2023,Konut,3.874 M2,3+1,Müstakil.Kat,Sobalı,2000000,Kayseri - Sarız - Yeşilkent Mahallesi,,,,Kayseri,Sarız,Yeşilkent Mahallesi
280,13215788,26 Temmuz 2023,Satılık,100 M2,21 Ve Üzeri,4,Kiracı Oturuyor,12 Mayıs 2023,Konut,85 M2,2+1,Düz Giriş,Kombi Doğalgaz,875000,Kayseri - Talas - Yenidoğan Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Yenidoğan Mahallesi
281,13215631,12 Mayıs 2023,Satılık,165 M2,16-20,15,Kiracı Oturuyor,12 Mayıs 2023,Konut,145 M2,3+1,14.Kat,Merkezi Doğalgaz,1280000,Kayseri - Talas - Mevlana Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Mevlana Mahallesi
282,13215577,12 Mayıs 2023,Satılık,1.700 M2,4,1,Mülk Sahibi Oturuyor,12 Mayıs 2023,Konut,180 M2,3+1,Düz Giriş,Sobalı,2750000,Kayseri - Hacılar - Karpuzsekisi Mahallesi,Krediye Uygun Değil,,,Kayseri,Hacılar,Karpuzsekisi Mahallesi
283,13213396,11 Mayıs 2023,Satılık,140 M2,11-15,14,Mülk Sahibi Oturuyor,11 Mayıs 2023,Konut,110 M2,3+1,12.Kat,Merkezi (Pay Ölçer),985000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
284,13206988,17 Mayıs 2023,Satılık,150 M2,0 (Yeni),9,Boş,10 Mayıs 2023,Konut,120 M2,3+1,2.Kat,Merkezi (Pay Ölçer),1750000,Kayseri - Talas - Yenidoğan Mahallesi,,,,Kayseri,Talas,Yenidoğan Mahallesi
285,13206654,18 Temmuz 2023,Satılık,187 M2,5-10,14,Boş,10 Mayıs 2023,Konut,150 M2,3+1,3.Kat,Merkezi Doğalgaz,1600000,Kayseri - Talas - Mevlana Mahallesi,Bilinmiyor,,,Kayseri,Talas,Mevlana Mahallesi
286,13203497,10 Mayıs 2023,Satılık,220 M2,11-15,14,Kiracı Oturuyor,10 Mayıs 2023,Konut,185 M2,4+1,1.Kat,Merkezi Doğalgaz,2100000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
287,13203406,26 Temmuz 2023,Satılık,150 M2,3,4,Kiracı Oturuyor,10 Mayıs 2023,Konut,140 M2,3+1,4.Kat,Kombi Doğalgaz,1350000,Kayseri - Yeşilhisar - Karacabey Mahallesi,,,,Kayseri,Yeşilhisar,Karacabey Mahallesi
288,13195405,19 Temmuz 2023,Satılık,125 M2,1,14,Kiracı Oturuyor,08 Mayıs 2023,Konut,100 M2,2+1,3.Kat,Merkezi (Pay Ölçer),1425000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
289,13195396,19 Temmuz 2023,Satılık,175 M2,0 (Yeni),14,Boş,08 Mayıs 2023,Konut,135 M2,3+1,5.Kat,Merkezi (Pay Ölçer),1950000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
290,13194921,08 Mayıs 2023,Satılık,145 M2,0 (Yeni),5,Boş,08 Mayıs 2023,Konut,120 M2,3+1,1.Kat,Kombi Doğalgaz,1340000,Kayseri - Develi - Reşadiye Mahallesi,,,,Kayseri,Develi,Reşadiye Mahallesi
291,13192954,08 Mayıs 2023,Satılık,135 M2,5-10,4,Kiracı Oturuyor,08 Mayıs 2023,Konut,120 M2,3+1,2.Kat,Kombi Doğalgaz,1650000,Kayseri - Develi - Yeni Mahallesi,,,,Kayseri,Develi,Yeni Mahallesi
292,13192189,23 Haziran 2023,Satılık,250 M2,0 (Yeni),2,Boş,08 Mayıs 2023,Konut,200 M2,5+1,Villa Tipi,Kombi Doğalgaz,3500000,Kayseri - Bünyan - Büyüktuzhisar Mahallesi,Bilinmiyor,,,Kayseri,Bünyan,Büyüktuzhisar Mahallesi
293,13191068,08 Mayıs 2023,Satılık,175 M2,5-10,14,Boş,08 Mayıs 2023,Konut,130 M2,3+1,4.Kat,Merkezi (Pay Ölçer),1550000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
294,13191052,01 Temmuz 2023,Satılık,187 M2,5-10,14,Boş,08 Mayıs 2023,Konut,150 M2,3+1,11.Kat,Merkezi (Pay Ölçer),2350000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
295,13189377,18 Temmuz 2023,Satılık,155 M2,11-15,14,Mülk Sahibi Oturuyor,08 Mayıs 2023,Konut,130 M2,3+1,9.Kat,Merkezi (Pay Ölçer),1399000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
296,13189376,08 Mayıs 2023,Satılık,135 M2,21 Ve Üzeri,3,Boş,08 Mayıs 2023,Konut,110 M2,3+1,2.Kat,Kombi Doğalgaz,980000,Kayseri - Talas - Kiçiköy Mahallesi,,,,Kayseri,Talas,Kiçiköy Mahallesi
297,13189373,08 Mayıs 2023,Satılık,155 M2,4,14,Kiracı Oturuyor,08 Mayıs 2023,Konut,125 M2,3+1,1.Kat,Merkezi (Pay Ölçer),1290000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
298,13189119,08 Mayıs 2023,Satılık,130 M2,0 (Yeni),8,Boş,08 Mayıs 2023,Konut,100 M2,2.5+1,4.Kat,Kombi Doğalgaz,1975000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
299,13189113,08 Mayıs 2023,Satılık,85 M2,4,3,Boş,08 Mayıs 2023,Konut,75 M2,2+1,1.Kat,Merkezi (Pay Ölçer),750000,Kayseri - İncesu - Saraycık Mahallesi,Krediye Uygun Değil,,,Kayseri,İncesu,Saraycık Mahallesi
300,13187793,07 Mayıs 2023,Satılık,175 M2,0 (Yeni),14,Kiracı Oturuyor,07 Mayıs 2023,Konut,165 M2,3+1,4.Kat,Merkezi (Pay Ölçer),1900000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
301,13187528,13 Haziran 2023,Satılık,175 M2,5-10,14,Kiracı Oturuyor,07 Mayıs 2023,Konut,140 M2,3+1,8.Kat,Kombi Doğalgaz,1450000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
302,13186871,07 Mayıs 2023,Satılık,135 M2,5-10,5,Mülk Sahibi Oturuyor,07 Mayıs 2023,Konut,125 M2,3+1,Çatı Katı,Kombi Doğalgaz,1350000,Kayseri - Develi - Yeni Mahallesi,Bilinmiyor,,,Kayseri,Develi,Yeni Mahallesi
303,13186387,14 Temmuz 2023,Satılık,100 M2,0 (Yeni),8,Boş,07 Mayıs 2023,Konut,80 M2,2+1,2.Kat,Kombi Doğalgaz,1500000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
304,13186008,07 Mayıs 2023,Satılık,130 M2,2,4,Boş,07 Mayıs 2023,Konut,115 M2,3+1,1.Kat,Kombi Doğalgaz,1150000,Kayseri - Develi - Harman Mahallesi,Bilinmiyor,,,Kayseri,Develi,Harman Mahallesi
305,13183697,07 Mayıs 2023,Satılık,175 M2,5-10,10,Kiracı Oturuyor,06 Mayıs 2023,Konut,135 M2,3+1,4.Kat,Merkezi Doğalgaz,1750000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
306,13183371,06 Mayıs 2023,Satılık,220 M2,0 (Yeni),14,Boş,06 Mayıs 2023,Konut,190 M2,4+1,3.Kat,Merkezi (Pay Ölçer),2150000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
307,13183367,06 Mayıs 2023,Satılık,175 M2,0 (Yeni),14,Boş,06 Mayıs 2023,Konut,140 M2,4+1,4.Kat,Merkezi (Pay Ölçer),2764000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
308,13182111,06 Mayıs 2023,Satılık,135 M2,21 Ve Üzeri,9,Boş,06 Mayıs 2023,Konut,100 M2,3+1,1.Kat,Merkezi Doğalgaz,1050000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
309,13173787,05 Mayıs 2023,Satılık,150 M2,5-10,3,Boş,05 Mayıs 2023,Konut,135 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,1450000,Kayseri - Develi - Reşadiye Mahallesi,Bilinmiyor,,,Kayseri,Develi,Reşadiye Mahallesi
310,13173782,05 Mayıs 2023,Satılık,135 M2,0 (Yeni),4,Boş,05 Mayıs 2023,Konut,115 M2,3+1,Düz Giriş,Kombi Doğalgaz,1200000,Kayseri - Develi - Reşadiye Mahallesi,Bilinmiyor,,,Kayseri,Develi,Reşadiye Mahallesi
311,13171657,05 Temmuz 2023,Satılık,160 M2,0 (Yeni),9,Boş,05 Mayıs 2023,Konut,108 M2,3.5+1,1.Kat,Merkezi (Pay Ölçer),2350000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
312,13171470,07 Temmuz 2023,Satılık,160 M2,5-10,14,Mülk Sahibi Oturuyor,04 Mayıs 2023,Konut,140 M2,3.5+1,14.Kat,Merkezi Doğalgaz,1650000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
313,13168603,04 Mayıs 2023,Satılık,170 M2,0 (Yeni),14,Boş,04 Mayıs 2023,Konut,150 M2,3+1,14.Kat,Merkezi (Pay Ölçer),1865000,Kayseri - Talas - Tablakaya Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Tablakaya Mahallesi
314,13165648,07 Temmuz 2023,Satılık,120 M2,0 (Yeni),4,Boş,04 Mayıs 2023,Konut,90 M2,2+1,4.Kat,Kombi Doğalgaz,1300000,Kayseri - Develi - Yeni Mahallesi,,,,Kayseri,Develi,Yeni Mahallesi
315,13158541,02 Mayıs 2023,Satılık,135 M2,5-10,6,Boş,02 Mayıs 2023,Konut,120 M2,3+1,Yarı Bodrum,Kombi Doğalgaz,700000,Kayseri - Develi - Reşadiye Mahallesi,,,,Kayseri,Develi,Reşadiye Mahallesi
316,13151711,03 Temmuz 2023,Satılık,150 M2,21 Ve Üzeri,2,Boş,01 Mayıs 2023,Konut,120 M2,3+1,Düz Giriş,Kombi Doğalgaz,2550000,Kayseri - Develi - Mehmet Akif Ersoy Mahallesi,Bilinmiyor,,,Kayseri,Develi,Mehmet Akif Ersoy Mahallesi
317,13151573,21 Haziran 2023,Satılık,100 M2,0 (Yeni),1,Boş,01 Mayıs 2023,Konut,80 M2,1+1,Villa Tipi,Sobalı,451750,Kayseri - Tomarza - Gülveren Mahallesi,,,,Kayseri,Tomarza,Gülveren Mahallesi
318,13144344,15 Haziran 2023,Satılık,170 M2,0 (Yeni),14,Boş,29 Nisan 2023,Konut,140 M2,3+1,2.Kat,Merkezi Doğalgaz,2300000,Kayseri - Talas - Bahçelievler Mahallesi,,,,Kayseri,Talas,Bahçelievler Mahallesi
319,13143471,03 Temmuz 2023,Satılık,135 M2,1,7,Boş,29 Nisan 2023,Konut,90 M2,2+1,6.Kat,Kombi Doğalgaz,1450000,Kayseri - Develi - Feneseaşağı Mahallesi,Bilinmiyor,,,Kayseri,Develi,Feneseaşağı Mahallesi
320,13143469,03 Temmuz 2023,Satılık,100 M2,0 (Yeni),4,Boş,29 Nisan 2023,Konut,80 M2,2+1,4.Kat,Kombi Doğalgaz,850000,Kayseri - Develi - Harman Mahallesi,,,,Kayseri,Develi,Harman Mahallesi
321,13143467,25 Mayıs 2023,Satılık,140 M2,0 (Yeni),2,Boş,29 Nisan 2023,Konut,120 M2,3+1,Düz Giriş,Kombi Doğalgaz,2525000,Kayseri - Develi - Aşık Seyrani Mahallesi,,,,Kayseri,Develi,Aşık Seyrani Mahallesi
322,13143459,03 Temmuz 2023,Satılık,145 M2,2,4,Kiracı Oturuyor,29 Nisan 2023,Konut,115 M2,3+1,Düz Giriş,Kombi Doğalgaz,1050000,Kayseri - Develi - Harman Mahallesi,,,,Kayseri,Develi,Harman Mahallesi
323,13143456,03 Temmuz 2023,Satılık,120 M2,0 (Yeni),4,Boş,29 Nisan 2023,Konut,110 M2,3+1,3.Kat,Kombi Doğalgaz,975000,Kayseri - Develi - Yeni Mahallesi,,,,Kayseri,Develi,Yeni Mahallesi
324,13139687,29 Temmuz 2023,Satılık,185 M2,0 (Yeni),14,Boş,28 Nisan 2023,Konut,135 M2,3.5+1,2.Kat,Kat Kaloriferi,2850000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
325,13138281,13 Haziran 2023,Satılık,145 M2,0 (Yeni),4,Boş,28 Nisan 2023,Konut,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,1200000,Kayseri - Develi - Mehmet Akif Ersoy Mahallesi,,,,Kayseri,Develi,Mehmet Akif Ersoy Mahallesi
326,13135778,14 Haziran 2023,Satılık,100 M2,0 (Yeni),8,Boş,27 Nisan 2023,Konut,90 M2,2+1,1.Kat,Kombi Doğalgaz,1425000,Kayseri - Talas - Bahçelievler Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Bahçelievler Mahallesi
327,13132601,29 Temmuz 2023,Satılık,125 M2,0 (Yeni),10,Boş,27 Nisan 2023,Konut,100 M2,2.5+1,2.Kat,Merkezi (Pay Ölçer),1800000,Kayseri - Talas - Kiçiköy Mahallesi,,,,Kayseri,Talas,Kiçiköy Mahallesi
328,13119000,23 Mayıs 2023,Satılık,296 M2,0 (Yeni),2,Boş,25 Nisan 2023,Konut,260 M2,5+1,Bahçe Katı,Kombi Doğalgaz,18000000,Kayseri - Talas - Tablakaya Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Tablakaya Mahallesi
329,13118997,28 Temmuz 2023,Satılık,185 M2,1,14,Boş,25 Nisan 2023,Konut,170 M2,3+1,4.Kat,Merkezi (Pay Ölçer),2950000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
330,13107218,23 Mayıs 2023,Satılık,110 M2,0 (Yeni),10,Boş,23 Nisan 2023,Konut,90 M2,2+1,1.Kat,Merkezi Doğalgaz,1500000,Kayseri - Talas - Yenidoğan Mahallesi,Krediye Uygun Değil,,,Kayseri,Talas,Yenidoğan Mahallesi
331,13106289,19 Temmuz 2023,Satılık,170 M2,5-10,14,Kiracı Oturuyor,22 Nisan 2023,Konut,150 M2,3+1,7.Kat,Merkezi (Pay Ölçer),1750000,Kayseri - Talas - Yenidoğan Mahallesi,,,,Kayseri,Talas,Yenidoğan Mahallesi
332,13105217,15 Temmuz 2023,Satılık,165 M2,11-15,14,Mülk Sahibi Oturuyor,22 Nisan 2023,Konut,145 M2,3+1,2.Kat,Merkezi Doğalgaz,1900000,Kayseri - Talas - Mevlana Mahallesi,,,,Kayseri,Talas,Mevlana Mahallesi
