,İlan Numarası,İlan Güncelleme Tarihi,Kategorisi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,İlan Oluşturma Tarihi,Türü,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,House Price,House Location,Krediye Uygunluk
0,13630139,27 Temmuz 2023,Satılık,45 M2,5-10,14,Kiracı Oturuyor,27 Temmuz 2023,Konut,30 M2,1+1,9.Kat,Merkezi (Pay Ölçer),850.000TL,Kayseri - Talas - Mevlana Mahallesi,
1,13629404,27 Temmuz 2023,Satılık,43 M2,21 Ve Üzeri,1,Boş,27 Temmuz 2023,Konut,42 M2,2+0,Düz Giriş,Isıtma Yok,1.100.000TL,Kayseri - Talas - Tablakaya Mahallesi,
2,13628606,27 Temmuz 2023,Satılık,175 M2,11-15,9,Boş,26 Temmuz 2023,Konut,145 M2,3+1,5.Kat,Merkezi Doğalgaz,1.950.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
3,13649882,30 Temmuz 2023,Satılık,135 M2,11-15,14,Kiracı Oturuyor,30 Temmuz 2023,Konut,110 M2,3+1,12.Kat,Merkezi Doğalgaz,1.235.000TL,Kayseri - Talas - Mevlana Mahallesi,
4,13649412,30 Temmuz 2023,Satılık,180 M2,0 (Yeni),14,Boş,30 Temmuz 2023,Konut,140 M2,4+1,2.Kat,Merkezi (Pay Ölçer),2.585.000TL,Kayseri - Talas - Mevlana Mahallesi,
5,13649392,30 Temmuz 2023,Satılık,240 M2,11-15,13,Boş,30 Temmuz 2023,Konut,200 M2,4+1,8.Kat,Merkezi (Pay Ölçer),2.875.000TL,Kayseri - Talas - Mevlana Mahallesi,
6,13642122,29 Temmuz 2023,Satılık,200 M2,0 (Yeni),1,Boş,29 Temmuz 2023,Konut,155 M2,1+1,Düz Giriş,Sobalı,1.890.000TL,Kayseri - Hacılar - Akyazı Mahallesi,Krediye Uygun Değil
7,13636781,28 Temmuz 2023,Satılık,140 M2,5-10,13,Boş,28 Temmuz 2023,Konut,110 M2,3+1,10.Kat,Merkezi (Pay Ölçer),2.200.000TL,Kayseri - Talas - Mevlana Mahallesi,
8,13636779,28 Temmuz 2023,Satılık,175 M2,5-10,14,Mülk Sahibi Oturuyor,28 Temmuz 2023,Konut,150 M2,3+1,13.Kat,Merkezi (Pay Ölçer),2.100.000TL,Kayseri - Talas - Bahçelievler Mahallesi,
9,13635904,28 Temmuz 2023,Satılık,110 M2,0 (Yeni),7,Boş,28 Temmuz 2023,Konut,90 M2,2.5+1,5.Kat,Kombi Doğalgaz,1.950.000TL,Kayseri - Talas - Tablakaya Mahallesi,
10,13625210,26 Temmuz 2023,Satılık,200 M2,2,4,Boş,26 Temmuz 2023,Konut,170 M2,4+1,Çatı Katı,Kombi Doğalgaz,1.575.000TL,Kayseri - Develi - Harman Mahallesi,Bilinmiyor
11,13624018,28 Temmuz 2023,Satılık,175 M2,11-15,14,Kiracı Oturuyor,26 Temmuz 2023,Konut,135 M2,3+1,11.Kat,Merkezi (Pay Ölçer),1.500.000TL,Kayseri - Talas - Mevlana Mahallesi,
12,13622524,25 Temmuz 2023,Satılık,100 M2,2,13,Kiracı Oturuyor,25 Temmuz 2023,Konut,85 M2,2+1,3.Kat,Merkezi (Pay Ölçer),1.400.000TL,Kayseri - Talas - Mevlana Mahallesi,
13,13622423,26 Temmuz 2023,Satılık,125 M2,5-10,14,Kiracı Oturuyor,25 Temmuz 2023,Konut,90 M2,2+1,12.Kat,Merkezi (Pay Ölçer),1.250.000TL,Kayseri - Talas - Mevlana Mahallesi,
14,13622416,27 Temmuz 2023,Satılık,195 M2,5-10,13,Kiracı Oturuyor,25 Temmuz 2023,Konut,165 M2,3+1,12.Kat,Merkezi (Pay Ölçer),2.200.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
15,13622411,28 Temmuz 2023,Satılık,130 M2,1,14,Kiracı Oturuyor,25 Temmuz 2023,Konut,100 M2,2+1,3.Kat,Merkezi (Pay Ölçer),1.375.000TL,Kayseri - Talas - Mevlana Mahallesi,
16,13622227,28 Temmuz 2023,Satılık,4.327 M2,1,1,Mülk Sahibi Oturuyor,25 Temmuz 2023,Konut,100 M2,1+1,1.Kat,Sobalı,3.000.000TL,Kayseri - İncesu - Garipçe Mahallesi,
17,13621950,25 Temmuz 2023,Satılık,165 M2,0 (Yeni),14,Boş,25 Temmuz 2023,Konut,125 M2,3+1,7.Kat,Merkezi Doğalgaz,377.000TL,Kayseri - Talas - Mevlana Mahallesi,Krediye Uygun Değil
18,13621923,25 Temmuz 2023,Satılık,145 M2,0 (Yeni),14,Boş,25 Temmuz 2023,Konut,105 M2,3+1,5.Kat,Merkezi Doğalgaz,306.000TL,Kayseri - Talas - Mevlana Mahallesi,Krediye Uygun Değil
19,13621871,25 Temmuz 2023,Satılık,120 M2,0 (Yeni),10,Boş,25 Temmuz 2023,Konut,100 M2,2+1,4.Kat,Merkezi Doğalgaz,265.000TL,Kayseri - Talas - Mevlana Mahallesi,Krediye Uygun Değil
20,13617361,27 Temmuz 2023,Satılık,350 M2,0 (Yeni),2,Boş,25 Temmuz 2023,Konut,200 M2,3.5+1,Düz Giriş,Kombi Doğalgaz,4.250.000TL,Kayseri - Hacılar - Beğendik Mahallesi,
21,13615940,24 Temmuz 2023,Satılık,140 M2,11-15,14,Kiracı Oturuyor,24 Temmuz 2023,Konut,125 M2,3+1,12.Kat,Merkezi Doğalgaz,1.240.000TL,Kayseri - Talas - Mevlana Mahallesi,
22,13615145,24 Temmuz 2023,Satılık,160 M2,5-10,4,Mülk Sahibi Oturuyor,24 Temmuz 2023,Konut,140 M2,3+1,1.Kat,Kombi Doğalgaz,1.575.000TL,Kayseri - Develi - Camiicedit Mahallesi,Bilinmiyor
23,13611936,24 Temmuz 2023,Satılık,165 M2,16-20,15,Boş,24 Temmuz 2023,Konut,125 M2,3+1,6.Kat,Merkezi Doğalgaz,1.265.000TL,Kayseri - Talas - Mevlana Mahallesi,
24,13608982,23 Temmuz 2023,Satılık,175 M2,4,14,Mülk Sahibi Oturuyor,23 Temmuz 2023,Konut,160 M2,3+1,11.Kat,Merkezi (Pay Ölçer),1.950.000TL,Kayseri - Talas - Mevlana Mahallesi,
25,13606466,22 Temmuz 2023,Satılık,140 M2,5-10,4,Mülk Sahibi Oturuyor,22 Temmuz 2023,Konut,100 M2,2+1,Düz Giriş,Kombi Doğalgaz,1.250.000TL,Kayseri - Talas - Bahçelievler Mahallesi,
26,13606464,22 Temmuz 2023,Satılık,165 M2,5-10,8,Kiracı Oturuyor,22 Temmuz 2023,Konut,135 M2,3+1,2.Kat,Merkezi Doğalgaz,2.000.000TL,Kayseri - Talas - Mevlana Mahallesi,
27,13606461,22 Temmuz 2023,Satılık,180 M2,5-10,14,Boş,22 Temmuz 2023,Konut,135 M2,3+1,7.Kat,Merkezi Doğalgaz,1.450.000TL,Kayseri - Talas - Mevlana Mahallesi,
28,13606459,22 Temmuz 2023,Satılık,165 M2,0 (Yeni),14,Boş,22 Temmuz 2023,Konut,130 M2,3+1,6.Kat,Merkezi Doğalgaz,1.550.000TL,Kayseri - Talas - Mevlana Mahallesi,
29,13606458,22 Temmuz 2023,Satılık,165 M2,11-15,15,Boş,22 Temmuz 2023,Konut,135 M2,3+1,12.Kat,Merkezi Doğalgaz,1.347.500TL,Kayseri - Talas - Mevlana Mahallesi,
30,13605368,28 Temmuz 2023,Satılık,155 M2,16-20,14,Boş,22 Temmuz 2023,Konut,135 M2,3+1,11.Kat,Merkezi Doğalgaz,1.400.000TL,Kayseri - Talas - Mevlana Mahallesi,
31,13604710,22 Temmuz 2023,Satılık,155 M2,11-15,14,Mülk Sahibi Oturuyor,22 Temmuz 2023,Konut,135 M2,3+1,7.Kat,Merkezi (Pay Ölçer),1.250.000TL,Kayseri - Talas - Mevlana Mahallesi,
32,13603134,24 Temmuz 2023,Satılık,105 M2,1,4,Kiracı Oturuyor,22 Temmuz 2023,Konut,85 M2,2+1,2.Kat,Kombi Doğalgaz,1.195.000TL,Kayseri - Develi - Aşık Seyrani Mahallesi,
33,13602648,22 Temmuz 2023,Satılık,130 M2,0 (Yeni),4,Boş,22 Temmuz 2023,Konut,120 M2,3+1,Düz Giriş,Kombi Doğalgaz,1.260.000TL,Kayseri - Develi - Mehmet Akif Ersoy Mahallesi,
34,13601931,22 Temmuz 2023,Satılık,135 M2,11-15,12,Kiracı Oturuyor,22 Temmuz 2023,Konut,125 M2,3+1,2.Kat,Merkezi (Pay Ölçer),1.795.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
35,13601656,29 Temmuz 2023,Satılık,185 M2,0 (Yeni),10,Boş,21 Temmuz 2023,Konut,145 M2,3.5+1,7.Kat,Merkezi (Pay Ölçer),2.350.000TL,Kayseri - Talas - Mevlana Mahallesi,
36,13598990,27 Temmuz 2023,Satılık,175 M2,2,14,Kiracı Oturuyor,21 Temmuz 2023,Konut,155 M2,3+1,9.Kat,Merkezi (Pay Ölçer),2.525.000TL,Kayseri - Talas - Mevlana Mahallesi,
37,13598989,24 Temmuz 2023,Satılık,240 M2,5-10,2,Boş,21 Temmuz 2023,Konut,220 M2,6+1,Düz Giriş,Kombi Doğalgaz,4.950.000TL,Kayseri - Talas - Yukarı Mahallesi,
38,13598669,21 Temmuz 2023,Satılık,500 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,21 Temmuz 2023,Konut,400 M2,6+2,Düz Giriş,Kombi Doğalgaz,4.350.000TL,Kayseri - Talas - Tablakaya Mahallesi,Bilinmiyor
39,13593121,28 Temmuz 2023,Satılık,120 M2,1,2,Kiracı Oturuyor,20 Temmuz 2023,Konut,95 M2,2.5+1,1.Kat,Kombi Doğalgaz,1.499.000TL,Kayseri - Talas - Kiçiköy Mahallesi,
40,13590730,20 Temmuz 2023,Satılık,165 M2,5-10,6,Kiracı Oturuyor,20 Temmuz 2023,Konut,135 M2,3+0,3.Kat,Kombi Doğalgaz,1.375.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
41,13590612,20 Temmuz 2023,Satılık,160 M2,5-10,14,Mülk Sahibi Oturuyor,20 Temmuz 2023,Konut,130 M2,3+1,9.Kat,Merkezi (Pay Ölçer),1.587.000TL,Kayseri - Talas - Mevlana Mahallesi,
42,13590091,19 Temmuz 2023,Satılık,110 M2,5-10,14,Boş,19 Temmuz 2023,Konut,85 M2,2+1,3.Kat,Merkezi (Pay Ölçer),1.410.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
43,13585445,20 Temmuz 2023,Satılık,144 M2,0 (Yeni),3,Boş,19 Temmuz 2023,Konut,110 M2,3+1,3.Kat,Kombi Doğalgaz,1.750.000TL,Kayseri - Develi - Harman Mahallesi,
44,13585336,19 Temmuz 2023,Satılık,187 M2,5-10,14,Boş,19 Temmuz 2023,Konut,165 M2,3+1,4.Kat,Kombi Doğalgaz,1.980.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
45,13585182,19 Temmuz 2023,Satılık,175 M2,5-10,14,Boş,19 Temmuz 2023,Konut,155 M2,3+1,14.Kat,Merkezi (Pay Ölçer),1.625.000TL,Kayseri - Talas - Mevlana Mahallesi,
46,13585064,19 Temmuz 2023,Satılık,280 M2,5-10,14,Boş,19 Temmuz 2023,Konut,250 M2,4+1,14.Kat,Merkezi (Pay Ölçer),2.799.000TL,Kayseri - Talas - Mevlana Mahallesi,
47,13584859,19 Temmuz 2023,Satılık,155 M2,5-10,14,Mülk Sahibi Oturuyor,19 Temmuz 2023,Konut,135 M2,3+1,7.Kat,Merkezi (Pay Ölçer),1.650.000TL,Kayseri - Talas - Mevlana Mahallesi,
48,13584028,18 Temmuz 2023,Satılık,100 M2,5-10,7,Kiracı Oturuyor,18 Temmuz 2023,Konut,70 M2,1+1,7.Kat,Merkezi Doğalgaz,955.000TL,Kayseri - Talas - Mevlana Mahallesi,
49,13582718,18 Temmuz 2023,Satılık,175 M2,5-10,14,Boş,18 Temmuz 2023,Konut,135 M2,3+1,10.Kat,Merkezi Doğalgaz,1.625.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
50,13582712,18 Temmuz 2023,Satılık,165 M2,5-10,14,Kiracı Oturuyor,18 Temmuz 2023,Konut,135 M2,3+1,1.Kat,Merkezi Doğalgaz,1.450.000TL,Kayseri - Talas - Mevlana Mahallesi,
51,13581735,18 Temmuz 2023,Satılık,120 M2,0 (Yeni),4,Boş,18 Temmuz 2023,Konut,99 M2,2+1,1.Kat,Kombi Doğalgaz,1.250.000TL,Kayseri - Develi - Reşadiye Mahallesi,
52,13580671,19 Temmuz 2023,Satılık,155 M2,5-10,14,Boş,18 Temmuz 2023,Konut,125 M2,3+1,11.Kat,Merkezi (Pay Ölçer),1.585.000TL,Kayseri - Talas - Mevlana Mahallesi,
53,13580621,18 Temmuz 2023,Satılık,165 M2,4,14,Boş,18 Temmuz 2023,Konut,135 M2,3+1,13.Kat,Merkezi (Pay Ölçer),2.200.000TL,Kayseri - Talas - Mevlana Mahallesi,
54,13580306,18 Temmuz 2023,Satılık,125 M2,1,14,Kiracı Oturuyor,18 Temmuz 2023,Konut,100 M2,2.5+1,10.Kat,Merkezi (Pay Ölçer),1.580.000TL,Kayseri - Talas - Mevlana Mahallesi,
55,13579805,28 Temmuz 2023,Satılık,120 M2,2,14,Kiracı Oturuyor,18 Temmuz 2023,Konut,100 M2,2.5+1,3.Kat,Merkezi (Pay Ölçer),1.380.000TL,Kayseri - Talas - Mevlana Mahallesi,
56,13579762,18 Temmuz 2023,Satılık,125 M2,2,14,Kiracı Oturuyor,18 Temmuz 2023,Konut,115 M2,2+1,3.Kat,Merkezi (Pay Ölçer),1.365.000TL,Kayseri - Talas - Mevlana Mahallesi,
57,13579176,24 Temmuz 2023,Satılık,125 M2,21 Ve Üzeri,1,Mülk Sahibi Oturuyor,18 Temmuz 2023,Konut,100 M2,2+1,Müstakil.Kat,Kombi Doğalgaz,850.000TL,Kayseri - Develi - Güneyyukarı Mahallesi,
58,13578379,26 Temmuz 2023,Satılık,135 M2,11-15,15,Kiracı Oturuyor,17 Temmuz 2023,Konut,115 M2,3+1,9.Kat,Merkezi (Pay Ölçer),1.200.000TL,Kayseri - Talas - Mevlana Mahallesi,
59,13577882,17 Temmuz 2023,Satılık,175 M2,5-10,15,Mülk Sahibi Oturuyor,17 Temmuz 2023,Konut,145 M2,3+1,11.Kat,Merkezi Doğalgaz,1.690.000TL,Kayseri - Talas - Mevlana Mahallesi,
60,13577375,21 Temmuz 2023,Satılık,160 M2,5-10,14,Mülk Sahibi Oturuyor,17 Temmuz 2023,Konut,140 M2,3+1,14.Kat,Merkezi (Pay Ölçer),1.350.000TL,Kayseri - Talas - Mevlana Mahallesi,
61,13575135,17 Temmuz 2023,Satılık,186 M2,11-15,4,Mülk Sahibi Oturuyor,17 Temmuz 2023,Konut,154 M2,4+1,Bahçe Dublex,Kombi Doğalgaz,1.450.000TL,Kayseri - Develi - Yeni Mahallesi,
62,13573940,17 Temmuz 2023,Satılık,881 M2,11-15,2,Mülk Sahibi Oturuyor,17 Temmuz 2023,Konut,220 M2,8+1,Villa Tipi,Sobalı,1.930.000TL,Kayseri - Sarıoğlan - Gaziler Mahallesi,
63,13570747,16 Temmuz 2023,Satılık,100 M2,0 (Yeni),3,Kiracı Oturuyor,16 Temmuz 2023,Konut,85 M2,2.5+1,1.Kat,Kombi Doğalgaz,1.359.000TL,Kayseri - Talas - Mevlana Mahallesi,
64,13570631,22 Temmuz 2023,Satılık,65 M2,5-10,8,Kiracı Oturuyor,15 Temmuz 2023,Konut,50 M2,1+1,7.Kat,Merkezi Doğalgaz,965.000TL,Kayseri - Talas - Mevlana Mahallesi,
65,13562653,14 Temmuz 2023,Satılık,185 M2,11-15,14,Kiracı Oturuyor,14 Temmuz 2023,Konut,140 M2,3+1,11.Kat,Merkezi Doğalgaz,1.350.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
66,13559623,13 Temmuz 2023,Satılık,160 M2,21 Ve Üzeri,3,Kiracı Oturuyor,13 Temmuz 2023,Konut,120 M2,3+1,2.Kat,Merkezi Doğalgaz,1.400.000TL,Kayseri - Talas - Bahçelievler Mahallesi,
67,13557688,19 Temmuz 2023,Satılık,135 M2,11-15,15,Mülk Sahibi Oturuyor,13 Temmuz 2023,Konut,110 M2,3+1,3.Kat,Merkezi Doğalgaz,1.195.000TL,Kayseri - Talas - Mevlana Mahallesi,
68,13555949,13 Temmuz 2023,Satılık,170 M2,5-10,8,Mülk Sahibi Oturuyor,13 Temmuz 2023,Konut,115 M2,3+1,3.Kat,Merkezi (Pay Ölçer),2.050.000TL,Kayseri - Talas - Mevlana Mahallesi,
69,13554354,13 Temmuz 2023,Satılık,175 M2,5-10,14,Kiracı Oturuyor,13 Temmuz 2023,Konut,160 M2,3.5+1,1.Kat,Merkezi (Pay Ölçer),2.080.000TL,Kayseri - Talas - Mevlana Mahallesi,
70,13554353,13 Temmuz 2023,Satılık,165 M2,11-15,14,Kiracı Oturuyor,13 Temmuz 2023,Konut,135 M2,3+1,11.Kat,Merkezi Doğalgaz,1.350.000TL,Kayseri - Talas - Yenidoğan Mahallesi,
71,13554311,13 Temmuz 2023,Satılık,175 M2,11-15,14,Boş,13 Temmuz 2023,Konut,135 M2,3+1,8.Kat,Merkezi Doğalgaz,1.375.000TL,Kayseri - Talas - Mevlana Mahallesi,
72,13553784,13 Temmuz 2023,Satılık,70 M2,1,7,Kiracı Oturuyor,12 Temmuz 2023,Konut,60 M2,1+1,2.Kat,Merkezi (Pay Ölçer),1.100.000TL,Kayseri - Talas - Bahçelievler Mahallesi,Krediye Uygun Değil
73,13553783,12 Temmuz 2023,Satılık,240 M2,0 (Yeni),14,Boş,12 Temmuz 2023,Konut,210 M2,4+1,5.Kat,Merkezi (Pay Ölçer),5.500.000TL,Kayseri - Talas - Bahçelievler Mahallesi,
74,13553780,12 Temmuz 2023,Satılık,185 M2,0 (Yeni),14,Boş,12 Temmuz 2023,Konut,135 M2,3+1,2.Kat,Merkezi (Pay Ölçer),2.775.000TL,Kayseri - Talas - Mevlana Mahallesi,
75,13552291,12 Temmuz 2023,Satılık,90 M2,0 (Yeni),5,Boş,12 Temmuz 2023,Konut,75 M2,2+1,3.Kat,Kombi Doğalgaz,1.150.000TL,Kayseri - Develi - Harman Mahallesi,
76,13552031,12 Temmuz 2023,Satılık,175 M2,3,9,Boş,12 Temmuz 2023,Konut,140 M2,3+1,5.Kat,Merkezi (Pay Ölçer),1.650.000TL,Kayseri - Talas - Mevlana Mahallesi,
77,13552026,12 Temmuz 2023,Satılık,175 M2,4,14,Kiracı Oturuyor,12 Temmuz 2023,Konut,150 M2,3+1,13.Kat,Merkezi (Pay Ölçer),1.999.000TL,Kayseri - Talas - Mevlana Mahallesi,
78,13552025,12 Temmuz 2023,Satılık,175 M2,0 (Yeni),13,Boş,12 Temmuz 2023,Konut,150 M2,3+1,9.Kat,Merkezi (Pay Ölçer),2.280.000TL,Kayseri - Talas - Bahçelievler Mahallesi,Krediye Uygun Değil
79,13549938,25 Temmuz 2023,Satılık,155 M2,11-15,14,Mülk Sahibi Oturuyor,12 Temmuz 2023,Konut,135 M2,3+1,14.Kat,Merkezi Doğalgaz,1.350.000TL,Kayseri - Talas - Mevlana Mahallesi,Krediye Uygun Değil
80,13549587,26 Temmuz 2023,Satılık,135 M2,11-15,15,Boş,12 Temmuz 2023,Konut,110 M2,3+1,12.Kat,Merkezi Doğalgaz,1.270.000TL,Kayseri - Talas - Mevlana Mahallesi,
81,13549517,26 Temmuz 2023,Satılık,70 M2,5-10,7,Kiracı Oturuyor,12 Temmuz 2023,Konut,55 M2,1+1,1.Kat,Merkezi (Pay Ölçer),935.000TL,Kayseri - Talas - Mevlana Mahallesi,
82,13548629,24 Temmuz 2023,Satılık,145 M2,0 (Yeni),4,Boş,12 Temmuz 2023,Konut,125 M2,3+1,3.Kat,Kombi Doğalgaz,1.320.000TL,Kayseri - Develi - Alpaslan Mahallesi,
83,13548313,12 Temmuz 2023,Satılık,200 M2,5-10,14,Boş,12 Temmuz 2023,Konut,185 M2,3+1,3.Kat,Merkezi (Pay Ölçer),1.850.000TL,Kayseri - Talas - Mevlana Mahallesi,
