Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,Yapı Durumu,Eşya Durumu,Banyo Sayısı,Türü,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,Site İçerisinde,Kategori,Fiyat,İlan Açıklaması,Şehir,İlçe,Mahalle
246,16-20,4,Kiracı Oturuyor,İkinci El,Boş,4,Konut,200,9+ Oda,,Kombi Doğalgaz,Hayır,Müstakil Ev,2550000,"BİNAMIZ KÖŞE BAŞI OLUP MÜKEMMEL KONUMDADIR., SAĞLIK OCAĞI, PAZAR YERİ, MARKET GİBİ TÜM SOSYAL ALANLAR HEMEN YANIBAŞINDADIR., BODRUM, 1 VE 2. KATTAN OLUŞMAKTADIR. 2. KAT DUBLEKS ŞEKLİNDEDİR., FOTOĞRAFLARDA GÖRÜNDÜĞÜ ÜZERE BÖLGEDE BU KADAR YAPILISI YOKTUR., FIRSATI KAÇIRMADAN İLETİŞİME GEÇİNİZ., YETKİLİ DANIŞMAN, SAMET KEÇECİ",Kayseri,Melikgazi,Danişmend Gazi Mahallesi
220,11-15,13,Mülk Sahibi Oturuyor,,Boş,2,Konut,190,4+1,7.Kat,Kombi Doğalgaz,Hayır,Daire,3020000,,Kayseri,Talas,Yenidoğan Mahallesi
250,11-15,13,Mülk Sahibi Oturuyor,,Boş,3,Konut,220,4.5+1,13.Kat,Kombi Doğalgaz,Hayır,Daire,2575000,,Kayseri,Melikgazi,Köşk Mahallesi
200,5-10,13,Boş,,Boş,2,Konut,165,3+1,7.Kat,Kombi Doğalgaz,Evet,Daire,2699000,,Kayseri,Talas,Bahçelievler Mahallesi
150,21 Ve Üzeri,5,Boş,,Boş,1,Konut,130,3+1,5.Kat,Kombi Doğalgaz,Hayır,Daire,1299000,,Kayseri,Kocasinan,Fevzi Çakmak Mahallesi
200,1,14,Kiracı Oturuyor,,Boş,2,Konut,175,4+1,9.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2650000,,Kayseri,Talas,Mevlana Mahallesi
188,1,14,Mülk Sahibi Oturuyor,,Boş,2,Konut,133,3+1,2.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2550000,,Kayseri,Talas,Mevlana Mahallesi
185,11-15,14,Mülk Sahibi Oturuyor,İkinci El,,2,Konut,160,3+1,7.Kat,Merkezi Doğalgaz,Hayır,Daire,2780000,"DAİREMİZ HULUSİ AKAR BULVARIN SOSYETE ALIŞVERİŞ MERKEZİ OKUL CAMİ PAZAR YERİ VE MARKETLERE YAKIN OLUP KONUM OLARAK MUHTEŞEM YERDEDİR., DAİRE 4+1 DEN ÇOCUK ODASI ARASINDAKİ DUVAR İPTAL EDİLEREK 3+1 E DÖNÜŞTÜRÜLMÜŞTÜR., ELİT İNSANLARIN KALDIĞI SİTE İÇERSİNDE BULUNMAKTADIR., ASİL GAYRİMENKUL GÜVENCESİYLE, AYRINTILI BİLGİ İÇİN ARAYINIZ",Kayseri,Melikgazi,Köşk Mahallesi
200,11-15,15,Boş,,Boş,2,Konut,175,3+1,3.Kat,Kombi Doğalgaz,Hayır,Daire,1450000,"Net, m2 dir, Binamız meskenli olup GB  cephelidir Önü açıktır ve cadde cephelidir., DAİREMİZİN KOMBİSİ YENİ TAKILMIŞTIR …, Sosyal yaşam alanlarına okul-market- sağlık ocağına 5dk yürüme mesafesidir, RESİMLERİMİZ BİNADAKİ BOŞ DAİREYE AİTTİR İÇ YAPISI AYNIDIR…, KİRACIMIZ DAİREYİ 1 HAFTAYA KALMAZ BOŞALTACAKTIR EŞYLARINI TOPARLAMIŞTIR.., Detaylı bilgi ve randevu için iletişime geçiniz, Yetkili emlak danışmanı:, RIFAT BÜYÜKÖZTÜRK",Kayseri,Talas,Mevlana Mahallesi
550,5-10,3,Mülk Sahibi Oturuyor,,Boş,4,Konut,250,6+1,,Kombi Doğalgaz,Hayır,Villa,7000000,,Kayseri,Melikgazi,Becen Mahallesi
150,16-20,4,Boş,,Eşyalı,1,Konut,120,3+1,4.Kat,Kombi Doğalgaz,Hayır,Daire,1200000,,Kayseri,İncesu,Karamustafapaşa Mahallesi
135,16-20,5,Boş,İkinci El,,1,Konut,120,2.5+1,Yüksek Giriş,Kombi Doğalgaz,Hayır,Daire,1250000,,Kayseri,Talas,Bahçelievler Mahallesi
175,5-10,11,Boş,,Boş,2,Konut,160,3+1,2.Kat,Merkezi Doğalgaz,Hayır,Daire,2350000,,Kayseri,Kocasinan,Yakut Mahallesi
220,1,14,Boş,,Boş,2,Konut,169,4.5+1,1.Kat,Merkezi (Pay Ölçer),Evet,Daire,4200000,,Kayseri,Melikgazi,Germir Mahallesi
400,21 Ve Üzeri,12,Boş,,Boş,3,Konut,350,5+2,12.Kat,Merkezi Doğalgaz,Hayır,Daire,5450000,,Kayseri,Melikgazi,Alpaslan Mahallesi
175,5-10,12,Kiracı Oturuyor,,,1,Konut,135,3+1,9.Kat,Merkezi Doğalgaz,Hayır,Daire,1375000,,Kayseri,Melikgazi,Gesi Fatih Mahallesi
195,5-10,12,Mülk Sahibi Oturuyor,,Boş,1,Konut,165,3+1,3.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1650000,,Kayseri,Melikgazi,İldem Cumhuriyet Mahallesi
135,11-15,15,Boş,,Boş,1,Konut,110,3+1,9.Kat,Merkezi Doğalgaz,Hayır,Daire,1175000,,Kayseri,Talas,Mevlana Mahallesi
175,21 Ve Üzeri,12,Mülk Sahibi Oturuyor,,Boş,1,Konut,140,3+1,9.Kat,Merkezi Doğalgaz,Hayır,Daire,1190000,,Kayseri,Melikgazi,Tacettin Veli Mahallesi
65,4,3,Boş,,,1,Konut,60,1+1,3.Kat,Kombi Doğalgaz,Hayır,Daire,670000,,Kayseri,Melikgazi,Demokrasi Mahallesi
250,5-10,10,Mülk Sahibi Oturuyor,,Boş,2,Konut,230,4+1,5.Kat,Merkezi Doğalgaz,Evet,Daire,2940000,,Kayseri,Talas,Bahçelievler Mahallesi
246,11-15,14,Mülk Sahibi Oturuyor,,Boş,2,Konut,210,4+1,13.Kat,Kombi Doğalgaz,Evet,Daire,4000000,,Kayseri,Talas,Bahçelievler Mahallesi
190,5-10,5,Boş,,Boş,1,Konut,160,3.5+1,2.Kat,Kombi Doğalgaz,Hayır,Daire,1870000,MURAT ALTUNTAŞ,Kayseri,Talas,Bahçelievler Mahallesi
220,5-10,13,Kiracı Oturuyor,,Boş,2,Konut,190,4+1,2.Kat,Kombi Doğalgaz,Evet,Daire,2550000,,Kayseri,Talas,Yenidoğan Mahallesi
135,11-15,15,Kiracı Oturuyor,,Boş,1,Konut,118,3+1,9.Kat,Merkezi Doğalgaz,Hayır,Daire,1400000,,Kayseri,Talas,Mevlana Mahallesi
170,3,12,Kiracı Oturuyor,,Boş,1,Konut,135,3+1,5.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1475000,,Kayseri,Melikgazi,Tavlusun Mahallesi
220,0 (Yeni),7,Boş,,,2,Konut,185,4+1,1.Kat,Merkezi Doğalgaz,Hayır,Daire,1950000,,Kayseri,Kocasinan,Osmangazi Mahallesi
135,21 Ve Üzeri,15,Kiracı Oturuyor,,,1,Konut,120,3+1,14.Kat,Merkezi Doğalgaz,Hayır,Daire,1300000,"Sahibinden satiliktir., Tramvaya yakin merkezi konumdadir., Kiracilidir (istediğinde çıkabilir)",Kayseri,Talas,Mevlana Mahallesi
85,3,9,Kiracı Oturuyor,İkinci El,Eşyalı,1,Konut,70,2+1,2.Kat,Merkezi (Pay Ölçer),Evet,Daire,1450000,,Kayseri,Kocasinan,Şeker Mahallesi
100,21 Ve Üzeri,35,Kiracı Oturuyor,İkinci El,Boş,1,Konut,80,2+1,Bodrum Kat,Kombi Doğalgaz,Hayır,Daire,650000,,Kayseri,Kocasinan,Sahabiye Mahallesi
115,0 (Yeni),9,Boş,Sıfır,,1,Konut,100,2.5+1,1.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1320000,Dairem sıfırdır bir iki aya teslim olacaktır inşaat bitmiş durumdadır mutfak dolabı gibi ufak şeyler yapım aşamasındadır donat inşaat projesidir bölgenin en geniş lüks dairesidir mutfak bağımsızdır 2.5+1 dır balkonu bir oda buyuklugundedir tramvaya sıfır konumdadır cephe hastaneye bakıyor altı dükkan 1 kattir kendi dairemdir komisyon yoktur mantıklı arac takası olur,Kayseri,Kocasinan,Şeker Mahallesi
165,0 (Yeni),5,Boş,,Boş,2,Konut,135,3+1,1.Kat,Kombi Doğalgaz,Hayır,Daire,1390000,,Kayseri,Melikgazi,Şirintepe Mahallesi
140,0 (Yeni),12,Boş,Sıfır,,1,Konut,110,3+1,1.Kat,Merkezi Doğalgaz,Hayır,Daire,1750000,,Kayseri,Kocasinan,Mithatpaşa Mahallesi
170,3,12,Mülk Sahibi Oturuyor,,Boş,2,Konut,140,3+1,12.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1875000,,Kayseri,Kocasinan,Turgut Reis Mahallesi
100,4,5,Kiracı Oturuyor,,Boş,1,Konut,85,2+1,5.Kat,Merkezi Doğalgaz,Hayır,Daire,1075000,,Kayseri,Melikgazi,Demokrasi Mahallesi
300,0 (Yeni),2,Boş,,Boş,4,Konut,250,6+1,,Kombi Doğalgaz,Evet,Villa,7500000,,Kayseri,Kocasinan,Ertuğrul Gazi Mahallesi
90,0 (Yeni),7,Boş,,Boş,1,Konut,75,2+1,6.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1250000,,Kayseri,Melikgazi,Battalgazi Mahallesi
200,2,2,Mülk Sahibi Oturuyor,,Boş,2,Konut,180,5+1,,Kombi Doğalgaz,Hayır,Villa,7900000,,Kayseri,Melikgazi,Eğribucak Mahallesi
130,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,,Boş,1,Konut,110,3+1,2.Kat,Sobalı,Hayır,Daire,950000,,Kayseri,Melikgazi,Esenyurt Mahallesi
85,0 (Yeni),1,Boş,,Boş,1,Konut,70,2+1,,Isıtma Yok,Hayır,Müstakil Ev,2750000,,Kayseri,Melikgazi,Sarımsaklı Mahallesi
160,0 (Yeni),7,Boş,,,2,Konut,125,3+1,3.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1650000,"7 katlı apartmanın 3. Katı, Apartman geniz bahçeli ve otoparkı var. Mesken parası ödenmiştir.",Kayseri,Kocasinan,Osmangazi Mahallesi
220,5-10,13,Kiracı Oturuyor,,Boş,2,Konut,190,4+1,6.Kat,Merkezi Doğalgaz,Hayır,Daire,3075000,SEDAT,Kayseri,Melikgazi,Köşk Mahallesi
175,5-10,14,Kiracı Oturuyor,,Boş,2,Konut,135,3+1,10.Kat,Merkezi Doğalgaz,Hayır,Daire,1430000,,Kayseri,Talas,Mevlana Mahallesi
175,0 (Yeni),10,Boş,,Boş,2,Konut,135,3.5+1,1.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1450000,,Kayseri,Melikgazi,Gesi Fatih Mahallesi
165,4,7,Kiracı Oturuyor,İkinci El,Boş,2,Konut,130,3+1,7.Kat,Kombi Doğalgaz,Hayır,Daire,1650000,,Kayseri,Melikgazi,Şirintepe Mahallesi
150,11-15,15,Mülk Sahibi Oturuyor,,Boş,2,Konut,120,3+1,13.Kat,Merkezi Doğalgaz,Hayır,Daire,935000,,Kayseri,Melikgazi,Şirintepe Mahallesi
195,0 (Yeni),2,Boş,Yapım Aşamasında,,2,Konut,165,5+1,,Kombi Doğalgaz,Hayır,Villa,9000000,,Kayseri,Melikgazi,Becen Mahallesi
180,3,13,Boş,,Boş,2,Konut,140,3+1,13.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2530000,,Kayseri,Talas,Mevlana Mahallesi
200,0 (Yeni),14,Boş,,Boş,2,Konut,150,4+1,6.Kat,Merkezi (Pay Ölçer),Hayır,Daire,3600000,,Kayseri,Kocasinan,Yakut Mahallesi
500,1,1,Mülk Sahibi Oturuyor,,,1,Konut,100,2.5+1,Villa Tipi,Kat Kaloriferi,Hayır,Daire,4250000,,Kayseri,Hacılar,Yediağaç Mahallesi
195,0 (Yeni),2,Boş,Yapım Aşamasında,,2,Konut,165,5+1,,Kombi Doğalgaz,Hayır,Villa,9050000,,Kayseri,Melikgazi,Becen Mahallesi
180,0 (Yeni),12,Boş,Sıfır,,2,Konut,140,3+1,Yüksek Giriş,Merkezi (Pay Ölçer),Hayır,Daire,2150000,,Kayseri,Melikgazi,İldem Cumhuriyet Mahallesi
110,0 (Yeni),4,Boş,Sıfır,,1,Konut,85,2+1,1.Kat,Kombi Doğalgaz,Hayır,Daire,1350000,"TL, DETAYLI BİLGİ ALMAK İÇİN FIRMAMIZLA ILETISIME GECEBILIRSINIZ, BOSTANCI EMLAK, TANER BOSTANCI, İŞYERİ ADRESİ IBRAHİMAGA MAHALLESI KARAMÜFTÜ CADDESI YAPIKREDI BANK ARKASI DEVELI KAYSERİ",Kayseri,Develi,İbrahimağa Mahallesi
195,0 (Yeni),2,Boş,Yapım Aşamasında,,2,Konut,165,5+1,,Kombi Doğalgaz,Hayır,Villa,9000000,,Kayseri,Melikgazi,Becen Mahallesi
135,5-10,7,Mülk Sahibi Oturuyor,İkinci El,Boş,2,Konut,129,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,Hayır,Daire,1019000,,Kayseri,Develi,Aşık Seyrani Mahallesi
120,0 (Yeni),5,Boş,Sıfır,,1,Konut,90,2+1,2.Kat,Kombi Doğalgaz,Hayır,Daire,1395000,"TL, DETAYLI BİLGİ ALMAK İÇİN FIRMAMIZLA ILETISIME GECEBILIRSINIZ, BOSTANCI EMLAK, TANER BOSTANCI, İŞYERİ ADRESİ IBRAHİMAGA MAHALLESI KARAMÜFTÜ CADDESI YAPIKREDI BANK ARKASI DEVELI KAYSERİ",Kayseri,Develi,Feneseaşağı Mahallesi
120,0 (Yeni),10,Boş,Yapım Aşamasında,Boş,1,Konut,100,2+1,5.Kat,Merkezi (Pay Ölçer),Hayır,Daire,215000,,Kayseri,Talas,Mevlana Mahallesi
345,0 (Yeni),3,Boş,,Boş,6+,Konut,285,6+1,,Yerden Isıtma,Hayır,Villa,13000000,,Kayseri,Melikgazi,Altınoluk Mahallesi
210,5-10,14,Kiracı Oturuyor,İkinci El,,1,Konut,175,3+1,2.Kat,Merkezi Doğalgaz,Hayır,Daire,2145000,DETAYLI BİLGİ İÇİN LÜTFEN İLETİŞİME GEÇİNİZ,Kayseri,Talas,Bahçelievler Mahallesi
175,11-15,9,Kiracı Oturuyor,İkinci El,Boş,1,Konut,155,3+1,3.Kat,Kombi Doğalgaz,Evet,Daire,1420000,Çocuk hastanesi okul market yanıbaşında 3.kat site içerisinde,Kayseri,Kocasinan,Camiikebir Mahallesi
155,4,14,Boş,İkinci El,,2,Konut,125,3+1,1.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1350000,"TALAS MEVLANA MAHALLESİ HULUSİ AKAR BULVARI, 3+1 155M2 1.KAT GÜNEY-DOĞU CADDE CEPHELİ MERKEZİ SİSTEM ISINMA ÇİFT BANYO MESKENLİ, DAİREMİZ BOŞ HEMEN OTURULABİLİR, DETAYLI BİLGİ İÇİN ARAYINIZ",Kayseri,Talas,Mevlana Mahallesi
165,0 (Yeni),9,Boş,Sıfır,Boş,1,Konut,110,3+1,7.Kat,Merkezi Doğalgaz,Hayır,Daire,2250000,,Kayseri,Kocasinan,Yakut Mahallesi
185,11-15,10,Mülk Sahibi Oturuyor,İkinci El,Eşyalı,2,Konut,145,3+1,2.Kat,Merkezi Doğalgaz,Hayır,Daire,1550000,,Kayseri,Melikgazi,Tavlusun Mahallesi
140,0 (Yeni),4,Boş,Sıfır,,1,Konut,120,3+1,1.Kat,Kombi Doğalgaz,Hayır,Daire,1350000,,Kayseri,Develi,Bahçelievler Mahallesi
180,5-10,15,Kiracı Oturuyor,,,1,Konut,175,3+1,13.Kat,Kombi Doğalgaz,Evet,Daire,1800000,,Kayseri,Talas,Mevlana Mahallesi
175,4,14,Boş,,Boş,1,Konut,140,3+1,6.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1540000,,Kayseri,Talas,Mevlana Mahallesi
155,3,14,Boş,İkinci El,,2,Konut,115,3+1,1.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1350000,Talas mevlana mahallesi hulusi akar bulvarı akbülbül caddesinde 3+1 155m2 1. kat mesken ruhsatı alınmış merkezi sistem ısınmalı 3 yaşında lüks daire,Kayseri,Talas,Mevlana Mahallesi
155,4,14,Boş,,Boş,1,Konut,130,3+1,4.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1435000,TALAS MEVLANA MAHALLESİNDE 3+1 ARAKAT MESLENLİ MANZARALI YÜKSEK KİRA GETİRİLİ HEMEN OTURULABİLİR YAPSAT DAİRESİ,Kayseri,Talas,Mevlana Mahallesi
175,0 (Yeni),10,Mülk Sahibi Oturuyor,İkinci El,Boş,2,Konut,160,3+1,4.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1780000,,Kayseri,Melikgazi,İldem Cumhuriyet Mahallesi
155,4,14,Mülk Sahibi Oturuyor,İkinci El,,1,Konut,130,3+1,12.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1565000,,Kayseri,Talas,Mevlana Mahallesi
165,5-10,14,Mülk Sahibi Oturuyor,,Boş,1,Konut,130,3+1,14.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1580000,,Kayseri,Talas,Mevlana Mahallesi
175,0 (Yeni),9,Boş,,Boş,2,Konut,145,3+1,4.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1550000,MYK BELGE NO:YB0088/17UY03335/00/3508,Kayseri,Melikgazi,Şirintepe Mahallesi
125,0 (Yeni),1,Boş,,Boş,1,Konut,100,3+1,,Sobalı,Hayır,Villa,2990000,,Kayseri,Hacılar,Aşağı Mahallesi
120,0 (Yeni),9,Boş,,Boş,1,Konut,100,2+1,9.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1175000,,Kayseri,Kocasinan,Şeker Mahallesi
195,5-10,12,Kiracı Oturuyor,,Boş,1,Konut,170,3+1,8.Kat,Merkezi Doğalgaz,Hayır,Daire,2300000,,Kayseri,Talas,Bahçelievler Mahallesi
210,0 (Yeni),11,Boş,,Boş,2,Konut,185,4+1,10.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1650000,,Kayseri,Kocasinan,Ertuğrul Gazi Mahallesi
175,4,14,Boş,,Boş,2,Konut,150,3+1,10.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1950000,,Kayseri,Talas,Mevlana Mahallesi
120,11-15,9,Kiracı Oturuyor,İkinci El,Boş,1,Konut,95,3+1,2.Kat,Merkezi Doğalgaz,Hayır,Daire,1125000,,Kayseri,Melikgazi,İldem Cumhuriyet Mahallesi
270,0 (Yeni),3,Boş,,Boş,3,Konut,230,6+2,,Yerden Isıtma,Evet,Villa,12500000,,Kayseri,Melikgazi,Erenköy Mahallesi
175,4,14,Mülk Sahibi Oturuyor,,Boş,2,Konut,140,3+1,8.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2070000,,Kayseri,Talas,Mevlana Mahallesi
120,2,14,Boş,,Eşyalı,1,Konut,100,2+1,12.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1410000,,Kayseri,Talas,Mevlana Mahallesi
175,5-10,13,Mülk Sahibi Oturuyor,İkinci El,,1,Konut,130,3+1,13.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2200000,,Kayseri,Talas,Yenidoğan Mahallesi
470,0 (Yeni),2,Boş,,Boş,1,Konut,160,3+1,,Isıtma Yok,Hayır,Villa,980000,,Kayseri,Melikgazi,Ağırnas Mahallesi
130,11-15,7,Mülk Sahibi Oturuyor,,,1,Konut,115,3+1,4.Kat,Merkezi Doğalgaz,Evet,Daire,1500000,MİMARSİNAN DEMOKRASİ MAHALLESİ 6. BÖLGEDE ORTAKAT GÜNEY BATI CEPHELİ İÇİ FUL YAPILI SİTE İÇERİSİNDE OLAN TAPULU SATILIK TOKİ DAİRESİ,Kayseri,Melikgazi,Demokrasi Mahallesi
209,16-20,4,Kiracı Oturuyor,İkinci El,Boş,4,Konut,100,9+ Oda,,Sobalı,Hayır,Müstakil Ev,2150000,"Binamız Osmanlı Mahallesi'nde olup ;, Pazar Yerine,, Okula,, Marketlere,, Polis Karakoluna ,, Sağlık Ocağına,, Yakın Konumdadır., Meskeni alınmıştır ve krediye uygundur., Her katta kiracı oturmaktadır., Daha detaylı bilgi için lütfen iletişime geçiniz., Yetkili Danışman, Samet KEÇECİ",Kayseri,Melikgazi,Osmanlı Mahallesi
100,0 (Yeni),5,Boş,,,1,Konut,90,2+1,3.Kat,Merkezi Doğalgaz,Hayır,Daire,270000,"Kayserinin en prestijli kooparatifinin yapmış olduğu f projesinde çok doğru bir karar alabilirsiniz., Ildem park ahi Evran ve talas vadi 2+1 3+1 projeler için yardımcı olalım",Kayseri,Kocasinan,Yavuz Selim Mahallesi
155,5-10,14,Boş,İkinci El,Boş,1,Konut,125,3+1,11.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1585000,,Kayseri,Talas,Mevlana Mahallesi
159,11-15,10,Kiracı Oturuyor,,,2,Konut,145,3+1,4.Kat,Merkezi Fueloil,Hayır,Daire,1125000,"Ekilet Osmsn gazi de satlık 3+1 merkezi ısınma çift balkon çift banyo olup ,tunel kalıp inşaa edilen binamiz oldukça güvenlidir, Krediye uygun olup görmek için telefondan randevu oluşturunuz",Kayseri,Kocasinan,Osmangazi Mahallesi
310,11-15,3,Boş,,,3,Konut,260,6+2,,Merkezi Doğalgaz,Hayır,Villa,6150000,,Kayseri,Talas,Harman Mahallesi
130,16-20,3,Kiracı Oturuyor,,,1,Konut,120,2+1,3.Kat,Kombi Doğalgaz,Hayır,Daire,780000,Erkilet General Emir Mahallesinde satlık 2+1 kombili 3.katlinin 3. Katı vb cepheli olup konum market sağlık ocağına yakındır. otobüs duragi güzergahında olup ulaşım kolaydır Krediye uygun olup dah fazla bilgi için telefondan arayınız,Kayseri,Kocasinan,General Emir Mahallesi
175,5-10,14,Boş,İkinci El,Boş,2,Konut,155,3+1,8.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1525000,,Kayseri,Talas,Mevlana Mahallesi
230,0 (Yeni),12,Boş,,,1,Konut,120,3+1,4.Kat,Merkezi Doğalgaz,Hayır,Daire,375000,İLDEM AHİ Evran f 3+1 hissemiz satliktir .Kira öder gibi ev sahibi olun Banka krediye faize bulaşmadan,Kayseri,Kocasinan,Yavuz Selim Mahallesi
130,0 (Yeni),12,Boş,,,1,Konut,120,3+1,4.Kat,Merkezi Doğalgaz,Hayır,Daire,305000,Talas vadi 3+1 hissemiz satliktir .Kira öder gibi ev sahibi olun Banka krediye faize bulaşmadan,Kayseri,Melikgazi,Tavlusun Mahallesi
160,0 (Yeni),11,Boş,Sıfır,Boş,1,Konut,135,3+1,9.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2400000,,Kayseri,Talas,Bahçelievler Mahallesi
130,21 Ve Üzeri,3,Kiracı Oturuyor,İkinci El,Boş,1,Konut,100,2+1,3.Kat,Kombi Doğalgaz,Hayır,Daire,850000,,Kayseri,Kocasinan,General Emir Mahallesi
165,0 (Yeni),10,Boş,Sıfır,Boş,2,Konut,145,3+1,2.Kat,Merkezi Doğalgaz,Hayır,Daire,1350000,EŞYALI SATLIK 3+1 ERKİLET DE,Kayseri,Kocasinan,Ertuğrul Gazi Mahallesi
90,0 (Yeni),15,Boş,Sıfır,Boş,1,Konut,70,2+1,7.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1795000,,Kayseri,Kocasinan,Şeker Mahallesi
140,21 Ve Üzeri,3,Kiracı Oturuyor,İkinci El,Boş,1,Konut,100,3+1,1.Kat,Sobalı,Hayır,Daire,1010000,,Kayseri,Talas,Harman Mahallesi
864,5-10,2,Mülk Sahibi Oturuyor,,Boş,3,Konut,340,5+2,,Kombi Doğalgaz,Hayır,Villa,4685000,,Kayseri,Kocasinan,Gömeç Mahallesi
170,16-20,10,Kiracı Oturuyor,,Boş,1,Konut,140,3+1,7.Kat,Merkezi Doğalgaz,Hayır,Daire,1500000,,Kayseri,Melikgazi,Tacettin Veli Mahallesi
100,0 (Yeni),10,Boş,,,1,Konut,85,2+1,7.Kat,Merkezi Doğalgaz,Hayır,Kooperatif,300000,,Kayseri,Kocasinan,Ahi Evran Mahallesi
175,5-10,14,Mülk Sahibi Oturuyor,,Boş,2,Konut,148,3+1,13.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2200000,,Kayseri,Kocasinan,Seyrani Mahallesi
210,0 (Yeni),2,Boş,Sıfır,Boş,4,Konut,198,4+1,,Kombi Doğalgaz,Hayır,Villa,6750000,,Kayseri,Melikgazi,Gesi Mahallesi
190,0 (Yeni),12,Boş,,Boş,2,Konut,175,4+1,5.Kat,Merkezi (Pay Ölçer),Hayır,Daire,3400000,,Kayseri,Melikgazi,Gesi Fatih Mahallesi
195,0 (Yeni),2,Boş,Yapım Aşamasında,,2,Konut,165,5+1,,Kombi Doğalgaz,Hayır,Villa,9100000,,Kayseri,Melikgazi,Becen Mahallesi
165,0 (Yeni),9,Boş,,Boş,2,Konut,125,3+1,5.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1675000,Detaylı Bilgi ve Sunum İçin Lütfen İletişim Numaralarımızdan Ulasınız,Kayseri,Kocasinan,Erkilet Mahallesi
205,0 (Yeni),14,Boş,Sıfır,,2,Konut,175,4+1,3.Kat,Merkezi (Pay Ölçer),Hayır,Daire,2650000,,Kayseri,Kocasinan,Saray Bosna Mahallesi
187,11-15,14,Kiracı Oturuyor,,Boş,1,Konut,145,3+1,9.Kat,Merkezi (Pay Ölçer),Evet,Daire,1965000,,Kayseri,Talas,Bahçelievler Mahallesi
120,0 (Yeni),14,Boş,,Boş,2,Konut,98,2.5+1,6.Kat,Merkezi (Pay Ölçer),Hayır,Daire,1510000,,Kayseri,Talas,Mevlana Mahallesi
140,21 Ve Üzeri,3,Boş,,,1,Konut,120,2+1,2.Kat,Kombi Doğalgaz,Hayır,Daire,950000,Cadde Üstü 3cepeli daire 3+1 den 2+1 Dönüştürülmüş Geniş Daire,Kayseri,Kocasinan,Mimarsinan Mahallesi
195,0 (Yeni),2,Boş,Yapım Aşamasında,,2,Konut,165,5+1,,Kombi Doğalgaz,Hayır,Villa,9100000,,Kayseri,Melikgazi,Becen Mahallesi
185,5-10,4,Kiracı Oturuyor,İkinci El,,2,Konut,145,4+1,1.Kat,Kombi Doğalgaz,Hayır,Daire,1700000,,Kayseri,Hacılar,Akdam Mahallesi
280,21 Ve Üzeri,10,Boş,,Boş,3,Konut,240,4+1,6.Kat,Merkezi (Pay Ölçer),Hayır,Daire,4350000,,Kayseri,Melikgazi,Alpaslan Mahallesi
132,11-15,9,Boş,,,1,Konut,116,3+1,9.Kat,Kombi Doğalgaz,Hayır,Daire,1150000,,Kayseri,Melikgazi,Demokrasi Mahallesi
145,0 (Yeni),12,Boş,,,2,Konut,125,3+1,6.Kat,Merkezi (Pay Ölçer),Hayır,Kooperatif,415000,,Kayseri,Kocasinan,Ahi Evran Mahallesi
600,0 (Yeni),2,Boş,Sıfır,,4,Konut,210,4.5+1,,Kombi Doğalgaz,Hayır,Villa,6750000,,Kayseri,Melikgazi,Gesi Mahallesi
175,5-10,14,Mülk Sahibi Oturuyor,,,2,Konut,145,3+1,6.Kat,Merkezi Doğalgaz,Hayır,Daire,1900000,ARAYINIZ.EVİN HİÇBİR MASRAFI YOKTUR,Kayseri,Melikgazi,Bahçelievler Mahallesi
100,0 (Yeni),12,Boş,,,1,Konut,95,2+1,5.Kat,Merkezi Doğalgaz,Hayır,Kooperatif,300000,,Kayseri,Melikgazi,İldem Cumhuriyet Mahallesi
